base_accession,is_tf,fate,age_bin
O00522,False,conserved,500-1000
O00624,False,added,100-500
O00624,False,conserved,100-500
O00624,False,conserved,100-500
O00624,False,conserved,100-500
O00624,False,conserved,100-500
O00712,True,added,500-1000
O00712,True,added,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,removed,500-1000
O00712,True,removed,500-1000
O00712,True,added,500-1000
O00712,True,added,500-1000
O00712,True,added,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00712,True,conserved,500-1000
O00748,False,conserved,>1000
O00762,False,removed,>1000
O00762,False,conserved,>1000
O00762,False,conserved,>1000
O14490,False,removed,500-1000
O14490,False,added,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,removed,500-1000
O14490,False,removed,500-1000
O14490,False,added,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,removed,500-1000
O14490,False,added,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,removed,500-1000
O14490,False,added,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,removed,500-1000
O14490,False,added,500-1000
O14490,False,added,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,removed,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14490,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,removed,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14497,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,removed,500-1000
O14511,False,removed,500-1000
O14511,False,removed,500-1000
O14511,False,removed,500-1000
O14511,False,added,500-1000
O14511,False,conserved,500-1000
O14511,False,removed,500-1000
O14511,False,added,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14511,False,conserved,500-1000
O14513,False,removed,500-1000
O14513,False,removed,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14513,False,conserved,500-1000
O14521,False,removed,>1000
O14521,False,conserved,>1000
O14521,False,conserved,>1000
O14521,False,conserved,>1000
O14521,False,conserved,>1000
O14521,False,conserved,>1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14525,False,conserved,500-1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14526,False,conserved,>1000
O14559,False,removed,100-500
O14559,False,removed,100-500
O14559,False,removed,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14559,False,conserved,100-500
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,removed,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,removed,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,removed,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14576,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14578,False,conserved,500-1000
O14593,False,conserved,500-1000
O14593,False,conserved,500-1000
O14607,False,removed,<100
O14607,False,removed,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,added,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,added,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14607,False,conserved,<100
O14617,False,added,>1000
O14617,False,added,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14617,False,conserved,>1000
O14628,True,removed,100-500
O14628,True,removed,100-500
O14628,True,removed,100-500
O14628,True,conserved,100-500
O14628,True,removed,100-500
O14628,True,conserved,100-500
O14628,True,removed,100-500
O14628,True,removed,100-500
O14628,True,removed,100-500
O14628,True,removed,100-500
O14639,False,removed,500-1000
O14639,False,added,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,removed,500-1000
O14639,False,removed,500-1000
O14639,False,removed,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,removed,500-1000
O14639,False,removed,500-1000
O14639,False,added,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,removed,500-1000
O14639,False,added,500-1000
O14639,False,added,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14639,False,conserved,500-1000
O14647,False,removed,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,removed,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14647,False,conserved,>1000
O14662,False,conserved,>1000
O14662,False,conserved,>1000
O14662,False,conserved,>1000
O14662,False,conserved,>1000
O14733,False,added,>1000
O14733,False,conserved,>1000
O14733,False,conserved,>1000
O14733,False,conserved,>1000
O14733,False,conserved,>1000
O14744,False,removed,>1000
O14744,False,removed,>1000
O14744,False,removed,>1000
O14744,False,conserved,>1000
O14757,False,conserved,500-1000
O14757,False,conserved,500-1000
O14757,False,conserved,500-1000
O14757,False,conserved,500-1000
O14763,False,removed,<100
O14763,False,conserved,<100
O14763,False,conserved,<100
O14763,False,conserved,<100
O14763,False,conserved,<100
O14763,False,conserved,<100
O14770,True,removed,500-1000
O14770,True,added,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,removed,500-1000
O14770,True,added,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,removed,500-1000
O14770,True,removed,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,removed,500-1000
O14770,True,removed,500-1000
O14770,True,added,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,removed,500-1000
O14770,True,removed,500-1000
O14770,True,added,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14770,True,conserved,500-1000
O14786,False,removed,500-1000
O14786,False,removed,500-1000
O14786,False,conserved,500-1000
O14786,False,conserved,500-1000
O14786,False,removed,500-1000
O14786,False,removed,500-1000
O14786,False,removed,500-1000
O14786,False,conserved,500-1000
O14788,False,removed,100-500
O14791,False,added,<100
O14791,False,conserved,<100
O14791,False,conserved,<100
O14791,False,removed,<100
O14791,False,conserved,<100
O14791,False,conserved,<100
O14829,False,conserved,500-1000
O14836,False,conserved,100-500
O14836,False,conserved,100-500
O14836,False,conserved,100-500
O14874,False,conserved,500-1000
O14874,False,conserved,500-1000
O14924,False,removed,500-1000
O14924,False,added,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,removed,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14924,False,conserved,500-1000
O14931,False,removed,100-500
O14931,False,removed,100-500
O14931,False,removed,100-500
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,removed,500-1000
O14936,False,removed,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,removed,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,removed,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14936,False,conserved,500-1000
O14939,False,conserved,>1000
O14939,False,conserved,>1000
O14948,True,removed,500-1000
O14948,True,conserved,500-1000
O14948,True,conserved,500-1000
O14948,True,conserved,500-1000
O14948,True,removed,500-1000
O14948,True,removed,500-1000
O14948,True,conserved,500-1000
O14948,True,conserved,500-1000
O14948,True,removed,500-1000
O14948,True,removed,500-1000
O14948,True,added,500-1000
O14948,True,conserved,500-1000
O14948,True,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,removed,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14974,False,conserved,500-1000
O14979,False,conserved,500-1000
O14979,False,conserved,500-1000
O14979,False,conserved,500-1000
O14986,False,removed,500-1000
O14986,False,added,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O14986,False,removed,500-1000
O14986,False,added,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O14986,False,conserved,500-1000
O15013,False,removed,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,removed,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15013,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
O15027,False,conserved,500-1000
